label,pixel0,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,pixel64,pixel65,pixel66,pixel67,pixel68,pixel69,pixel70,pixel71,pixel72,pixel73,pixel74,pixel75,pixel76,pixel77,pixel78,pixel79,pixel80,pixel81,pixel82,pixel83,pixel84,pixel85,pixel86,pixel87,pixel88,pixel89,pixel90,pixel91,pixel92,pixel93,pixel94,pixel95,pixel96,pixel97,pixel98,pixel99,pixel100,pixel101,pixel102,pixel103,pixel104,pixel105,pixel106,pixel107,pixel108,pixel109,pixel110,pixel111,pixel112,pixel113,pixel114,pixel115,pixel116,pixel117,pixel118,pixel119,pixel120,pixel121,pixel122,pixel123,pixel124,pixel125,pixel126,pixel127,pixel128,pixel129,pixel130,pixel131,pixel132,pixel133,pixel134,pixel135,pixel136,pixel137,pixel138,pixel139,pixel140,pixel141,pixel142,pixel143,pixel144,pixel145,pixel146,pixel147,pixel148,pixel149,pixel150,pixel151,pixel152,pixel153,pixel154,pixel155,pixel156,pixel157,pixel158,pixel159
01,0.0,0.0,13.865800857543945,31.152633666992188,0.0,0.0,32.733985900878906,0.0,0.0,0.0,4.386346340179443,0.0,22.508163452148438,0.0,0.0,0.0,0.0,0.0,15.940237045288086,0.0,0.0,0.0,0.0,26.58550262451172,0.0,8.386650085449219,0.0,0.0,0.0,0.0,0.0,30.78619384765625,16.606014251708984,17.366315841674805,37.04843521118164,0.0,10.59730052947998,0.0,7.691682815551758,46.47796630859375,0.0,21.46146011352539,0.0,0.0,17.30931854248047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.825984954833984,0.2847273349761963,0.0,15.927651405334473,0.0,0.0,31.088546752929688,30.031246185302734,14.046426773071289,0.0,34.12949752807617,0.0,0.0,23.199974060058594,10.1032075881958,5.619154930114746,0.0,0.0,0.0,29.423608779907227,13.547423362731934,0.0,30.567481994628906,0.0,0.0,30.55950164794922,7.220160484313965,0.0,0.0,54.471431732177734,66.2667465209961,27.110891342163086,0.0,34.60411071777344,1.662978172302246,0.0,17.48396873474121,0.0,16.101184844970703,27.365406036376953,5.348702907562256,31.857627868652344,13.64263916015625,0.0,44.862083435058594,1.6701059341430664,15.142814636230469,49.49761199951172,9.728100776672363,0.0,13.353658676147461,1.4479377269744873,0.0,16.890819549560547,27.689189910888672,21.118188858032227,0.0,51.677974700927734,4.04831600189209,0.0,16.689577102661133,8.497058868408203,0.0,9.824814796447754,0.0,23.6500244140625,0.0,8.673013687133789,6.69741153717041,30.816307067871094,0.0,0.0,13.43684196472168,0.0,0.0,0.0,0.0,0.0,20.848785400390625,0.0,0.0,32.1017951965332,0.0,0.0,5.604997634887695,0.0,0.0,0.0,23.390090942382812,0.0,1.681926965713501,0.0,0.0,4.591580390930176,0.0,0.0,0.0,100.06089782714844,0.0,0.0,0.0,0.0,1.6444106101989746,11.020498275756836,12.630521774291992,12.944546699523926,21.84916877746582
01,0.0,0.0,20.114091873168945,47.10645294189453,0.0,0.0,44.530731201171875,0.0,0.0,0.0,2.370897054672241,8.700544357299805,29.129852294921875,0.0,0.0,0.0,0.0,10.114809036254883,3.824127674102783,0.0,0.0,0.0,0.0,25.32036018371582,0.0,10.164690971374512,0.0,0.0,0.0,0.0,2.226274013519287,34.3082275390625,4.339944839477539,21.040138244628906,38.15440368652344,0.0,19.035356521606445,0.0,7.793939590454102,53.79419708251953,0.0,20.128576278686523,12.434272766113281,0.0,8.250631332397461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.52536392211914,0.0,0.0,22.96196746826172,0.0,0.0,19.608627319335938,35.758792877197266,1.82204008102417,1.3014779090881348,31.03173828125,0.0,0.0,19.100046157836914,12.078287124633789,19.610279083251953,0.0,0.0,0.0,35.77796173095703,17.128814697265625,0.0,24.3878116607666,0.0,0.0,36.945335388183594,7.996660232543945,0.0,0.0,45.817691802978516,68.13399505615234,21.78650665283203,0.0,24.496150970458984,0.6347413063049316,0.0,13.090322494506836,0.0,16.139150619506836,26.014984130859375,37.04473876953125,20.5911922454834,25.847291946411133,0.404376745223999,42.762786865234375,6.2288737297058105,11.917108535766602,44.818817138671875,14.969620704650879,8.417262077331543,16.066734313964844,0.8920102119445801,0.0,20.861665725708008,19.7591495513916,19.606889724731445,0.0,66.11779022216797,0.0,0.0,11.603019714355469,8.247437477111816,0.0,19.835844039916992,0.0,32.09456253051758,0.0,14.304919242858887,16.034725189208984,16.188533782958984,0.0,0.0,11.164712905883789,0.0,0.0,0.0,0.0,0.0,22.834211349487305,0.0,0.287516713142395,28.14737319946289,0.0,0.0,8.81106185913086,13.82383918762207,0.0,0.0,36.96450424194336,0.0,8.8212251663208,0.0,0.0,0.0,0.0,0.0,0.0,92.53820037841797,0.0,0.0,0.0,0.0,0.0,3.0858469009399414,17.907209396362305,19.401325225830078,33.21996307373047
01,0.0,0.0,16.236736297607422,26.942058563232422,0.0,0.0,19.482667922973633,0.0,0.0,0.0,0.0,0.0,18.863317489624023,0.0,0.0,0.0,0.0,3.9320037364959717,5.592713832855225,0.0,0.0,0.0,0.0,15.257965087890625,0.0,14.57077407836914,0.0,0.0,0.0,0.0,0.42680835723876953,25.368209838867188,9.412271499633789,11.661240577697754,23.642873764038086,0.0,11.558160781860352,0.0,4.131923198699951,31.25941276550293,0.0,12.506072998046875,7.194394111633301,0.0,2.9449925422668457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.254383087158203,0.0,0.0,7.337472438812256,0.0,0.0,17.945621490478516,22.04192352294922,2.1138505935668945,0.0,22.185739517211914,0.0,0.0,10.354069709777832,4.900247573852539,8.596707344055176,0.0,0.0,0.0,22.8767147064209,10.141620635986328,2.8974733352661133,16.69363021850586,0.0,0.0,21.69408416748047,11.25188159942627,0.0,0.0,41.19578170776367,43.20270919799805,19.42774200439453,2.5268735885620117,20.54996681213379,7.068842887878418,0.0,8.496374130249023,0.0,17.139667510986328,11.72121810913086,3.0573039054870605,20.65995979309082,6.555803298950195,0.0,22.992961883544922,4.666436672210693,1.7681009769439697,33.30137634277344,7.720052242279053,0.0,13.815998077392578,5.146071434020996,0.0,10.731850624084473,20.192338943481445,16.914033889770508,0.0,39.37503433227539,0.0,0.0,5.157995223999023,6.612383842468262,0.0,6.909124374389648,0.0,25.585832595825195,0.0,4.73588752746582,5.524158954620361,20.519529342651367,0.0,0.0,5.507316589355469,0.0,0.0,0.0,0.0,0.0,10.82458209991455,0.0,0.0,24.10041046142578,0.0,0.0,3.1152706146240234,3.248605728149414,0.0,0.0,19.62814712524414,0.0,2.548006057739258,0.0,0.0,0.9491627216339111,0.0,0.0,0.0,67.34130096435547,0.0,0.4979386329650879,0.0,0.0,2.4788315296173096,12.693477630615234,9.950769424438477,9.99756145477295,11.613265037536621
01,0.0,0.0,25.915916442871094,27.461637496948242,0.0,0.0,31.432918548583984,0.0,0.0,0.0,3.8062167167663574,0.0,20.565073013305664,0.0,0.0,0.0,0.0,0.0,8.287642478942871,0.0,0.0,0.0,0.0,28.600074768066406,0.0,7.819332122802734,0.0,0.0,0.0,0.0,3.690042018890381,31.432497024536133,13.952986717224121,13.035274505615234,28.40491485595703,0.0,11.10364055633545,2.659466028213501,11.257003784179688,35.04058837890625,0.0,20.193235397338867,1.5521824359893799,0.0,9.976478576660156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.80855941772461,0.0,0.0,12.677322387695312,0.0,0.0,26.22376251220703,32.001808166503906,12.63628101348877,0.0,31.479324340820312,0.0,0.0,20.300846099853516,11.593076705932617,5.522929668426514,0.0,0.0,0.0,30.453556060791016,12.754817962646484,5.382638931274414,24.348834991455078,0.0,0.0,22.716617584228516,15.13634204864502,0.0,0.0,48.363685607910156,58.979698181152344,19.942737579345703,2.2459044456481934,25.567533493041992,2.563429355621338,0.0,19.086261749267578,0.0,12.809393882751465,20.30215072631836,1.0066595077514648,27.181865692138672,16.42329216003418,0.0,39.44415283203125,0.06258511543273926,13.419175148010254,43.52902603149414,1.899409294128418,0.0,17.826017379760742,2.2702393531799316,0.0,13.923689842224121,19.902889251708984,17.705888748168945,0.0,51.631202697753906,1.6007452011108398,0.0,7.942986965179443,9.776690483093262,0.0,6.787875175476074,0.0,22.887012481689453,0.0,8.157485961914062,12.628433227539062,24.819801330566406,0.0,0.0,13.023590087890625,0.0,0.0,0.0,0.0,0.0,15.326101303100586,0.0,0.0,27.549427032470703,0.0,1.9158945083618164,0.0,1.8478703498840332,0.0,0.0,25.845550537109375,0.0,0.532308042049408,0.0,0.0,4.049680709838867,0.0,0.0,0.0,78.2653579711914,0.0,0.0,0.0,0.0,0.0,13.132609367370605,6.784217834472656,11.987913131713867,21.903718948364258
01,0.0,0.0,21.392200469970703,37.06022262573242,0.0,0.0,34.615928649902344,0.0,0.0,0.0,5.737558841705322,0.0,22.390043258666992,0.0,0.0,0.0,0.0,0.0,13.070775985717773,0.0,0.0,0.0,0.0,31.98600959777832,0.0,10.49096393585205,0.0,0.0,0.0,0.0,4.799715995788574,38.86620330810547,12.348326683044434,14.308988571166992,35.24186325073242,0.0,23.1471004486084,0.0,7.170072555541992,41.929771423339844,0.0,12.87687873840332,8.06340217590332,0.0,16.03925323486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0577507019043,0.0,0.0,16.33498191833496,0.0,0.0,25.900117874145508,39.264625549316406,13.857867240905762,0.0,35.536949157714844,0.0,0.0,20.884685516357422,10.003917694091797,10.434568405151367,0.0,0.0,0.0,35.14697265625,14.664800643920898,0.0,25.599205017089844,0.0,0.0,21.512737274169922,13.755147933959961,0.0,0.0,50.90068054199219,63.46467590332031,17.594446182250977,0.0,29.045486450195312,3.2524662017822266,0.0,11.998891830444336,0.0,13.19569206237793,24.249757766723633,9.05731201171875,33.76724624633789,20.889938354492188,0.0,39.69108200073242,0.0,8.17880916595459,50.02703094482422,7.485487937927246,9.58806037902832,20.34593963623047,3.0662922859191895,0.0,17.448020935058594,24.496658325195312,17.626243591308594,0.0,53.79973602294922,0.0,0.0,7.910362243652344,4.470211982727051,0.0,8.630706787109375,0.0,22.189865112304688,0.0,6.3531060218811035,9.3693208694458,23.011749267578125,0.0,0.0,12.959084510803223,0.0,0.0,0.0,0.0,0.0,22.263233184814453,0.0,0.0,27.909420013427734,0.0,0.0,0.0,2.8601298332214355,0.0,0.0,29.220430374145508,0.0,1.7798588275909424,0.0,0.0,0.08176296949386597,0.0,0.0,0.0,90.62115478515625,0.0,0.0,0.0,0.0,1.4109604358673096,13.432055473327637,11.631250381469727,16.846267700195312,21.598154067993164
01,0.0,0.0,30.188417434692383,35.87522888183594,0.0,0.0,39.14052963256836,0.0,0.0,0.0,2.3781914710998535,0.0,20.567794799804688,0.0,0.0,0.0,0.0,2.2245616912841797,21.343242645263672,0.0,0.0,0.0,0.0,36.80504608154297,0.0,14.829438209533691,0.0,0.0,0.0,0.0,3.1745076179504395,36.80892562866211,19.279035568237305,10.952500343322754,26.581520080566406,0.0,17.44460105895996,0.0,2.1727066040039062,47.58732604980469,0.0,22.554271697998047,9.773043632507324,0.0,9.414366722106934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.23486328125,0.0,0.0,11.483721733093262,0.0,0.0,33.38393783569336,44.12442398071289,9.501953125,0.0,32.78776168823242,0.0,0.0,24.57120132446289,13.67510986328125,0.0,0.0,0.0,0.0,33.775577545166016,13.60789966583252,0.0,26.65692901611328,0.0,0.0,31.929607391357422,25.73135757446289,0.0,0.0,51.2796745300293,69.73966979980469,20.244117736816406,0.24014735221862793,35.662696838378906,1.094362735748291,0.0,20.65226936340332,0.0,16.954917907714844,18.610322952270508,5.462323188781738,29.926258087158203,15.266840934753418,0.0,46.199676513671875,1.1170917749404907,17.803354263305664,55.34135437011719,11.730337142944336,7.745038986206055,21.08946418762207,6.414882659912109,0.0,23.371713638305664,18.71120834350586,23.196460723876953,0.0,61.972164154052734,0.0,0.0,12.481593132019043,8.895561218261719,0.0,8.376445770263672,0.0,20.935867309570312,0.0,11.707008361816406,6.025118827819824,28.114595413208008,0.0,0.0,12.861122131347656,0.0,0.0,0.0,0.0,0.0,19.783966064453125,0.0,0.0,25.70012664794922,0.0,0.0,0.0,0.0,0.0,0.0,37.395328521728516,0.0,1.2149049043655396,0.0,0.0,0.48789024353027344,0.0,0.0,0.0,91.2518310546875,0.0,0.0,0.0,0.0,3.780885696411133,18.085609436035156,2.671698570251465,23.50982666015625,26.259023666381836
01,0.0,0.0,19.082534790039062,34.97419357299805,0.0,0.0,31.78777313232422,0.0,0.0,0.0,0.0,0.0,16.77554702758789,0.0,0.0,0.0,0.0,5.787296295166016,11.160627365112305,0.0,0.0,0.0,0.0,17.792531967163086,0.0,14.27309513092041,0.0,0.0,0.0,0.0,0.1445145606994629,29.156234741210938,11.173053741455078,13.026662826538086,22.84634017944336,0.0,16.90359115600586,0.0,4.862597465515137,35.723785400390625,0.0,11.404943466186523,11.07937240600586,0.0,3.6509432792663574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.570602416992188,0.0,0.0,11.547792434692383,0.0,0.0,20.18330192565918,29.29332160949707,0.0,0.0,24.849456787109375,0.0,0.0,9.686141014099121,7.385498046875,6.9808244705200195,0.0,0.0,0.0,22.846424102783203,11.843146324157715,0.0,13.964152336120605,0.0,0.0,25.286026000976562,16.28778839111328,0.0,0.0,38.412322998046875,49.14137268066406,19.94023895263672,0.0,26.365467071533203,9.360335350036621,0.0,7.599340915679932,0.0,13.279759407043457,13.985265731811523,5.903560161590576,22.156938552856445,10.070439338684082,0.0,26.589021682739258,5.203269958496094,6.8663225173950195,41.23087692260742,4.915585517883301,0.0,9.906072616577148,6.620939254760742,0.0,15.297324180603027,20.093727111816406,12.60506534576416,0.0,48.511634826660156,0.0,0.0,6.016032695770264,6.879852294921875,0.0,13.39264965057373,0.0,25.507837295532227,0.0,7.233068943023682,7.6983747482299805,15.470931053161621,0.0,0.0,7.582849502563477,0.0,0.0,0.0,0.0,0.0,15.320348739624023,0.0,0.0,17.46256446838379,0.0,0.0,0.0,2.356210231781006,0.0,0.0,24.767051696777344,0.0,6.011448383331299,0.0,0.0,0.0,0.0,0.0,0.6905686855316162,72.17710876464844,0.0,0.0,0.0,0.0,3.504244804382324,14.93046760559082,6.07255744934082,14.69300651550293,16.762779235839844
01,0.0,0.0,27.02667999267578,24.027957916259766,0.0,0.0,26.32396125793457,0.0,0.0,0.0,0.0,0.0,25.940717697143555,0.0,0.0,0.0,0.0,4.532747745513916,14.798877716064453,0.0,0.0,0.0,0.0,30.1397705078125,0.0,13.125831604003906,0.0,0.0,0.0,0.0,5.17166805267334,32.964176177978516,8.13442611694336,11.177497863769531,26.30051612854004,0.0,9.210525512695312,0.7419248819351196,1.0343093872070312,40.26654052734375,0.0,17.37082862854004,7.886684894561768,0.0,5.380352020263672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.005157470703125,0.0,0.0,7.654489517211914,0.0,0.0,24.27184295654297,33.564090728759766,9.460817337036133,2.007049083709717,24.401573181152344,0.0,0.0,21.289661407470703,13.346138000488281,5.081779479980469,0.0,0.0,0.0,30.34716033935547,16.899200439453125,4.049892425537109,28.38323974609375,0.0,0.0,20.10485076904297,13.271164894104004,2.181246519088745,0.0,49.64028549194336,57.522254943847656,19.007205963134766,1.515512466430664,26.776344299316406,4.332034111022949,0.0,15.91067886352539,0.0,12.981367111206055,17.004257202148438,0.0,23.815479278564453,16.952260971069336,0.0,33.89173889160156,5.536351680755615,9.216526985168457,44.202911376953125,4.402219295501709,4.454509258270264,18.69708824157715,1.6546519994735718,0.0,14.350190162658691,17.341371536254883,23.16485595703125,0.0,49.38264083862305,0.340639591217041,0.0,12.080245971679688,4.16728401184082,0.0,5.386236190795898,0.0,22.276412963867188,0.0,7.361474514007568,12.79538631439209,24.097274780273438,0.0,0.0,7.688485145568848,0.0,0.0,0.0,0.0,0.0,18.74207878112793,0.0,0.0,27.836408615112305,0.0,0.0,0.0,3.0527000427246094,0.0,0.0,34.58902359008789,0.0,0.0,0.0,0.0,1.6246042251586914,0.0,0.0,0.0,77.22991943359375,0.0,0.0,0.0,0.0,0.5576873421669006,13.667525291442871,7.175540447235107,13.582165718078613,22.207637786865234
01,0.0,0.0,24.245573043823242,32.41936492919922,0.0,0.0,31.955814361572266,0.0,0.0,0.0,1.023144006729126,4.195720672607422,26.56888198852539,0.0,0.0,0.0,0.0,1.7988898754119873,9.272198677062988,0.0,0.0,0.0,0.0,23.636123657226562,0.0,17.879533767700195,0.0,0.0,0.0,0.0,6.2940673828125,31.495376586914062,6.350688934326172,16.934499740600586,29.080669403076172,0.0,15.448366165161133,0.0,4.925979137420654,38.13356018066406,0.0,10.67976188659668,13.315824508666992,0.0,12.47101879119873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.57181167602539,0.0,0.2500019073486328,17.316675186157227,0.0,0.0,18.172531127929688,32.75808334350586,5.720489978790283,6.844432353973389,27.77582550048828,0.0,0.0,12.33373737335205,11.304641723632812,14.201271057128906,0.0,0.0,0.0,28.91022491455078,12.651175498962402,0.0,22.45571517944336,0.0,0.0,25.249401092529297,4.929982662200928,3.135262966156006,0.0,37.66728973388672,51.141632080078125,20.3939208984375,0.0,19.83837890625,2.0033838748931885,0.0,11.992536544799805,0.0,10.252917289733887,23.804412841796875,19.88391876220703,17.64818572998047,18.334428787231445,0.4867597818374634,36.96636199951172,5.229403495788574,9.908748626708984,38.049652099609375,12.553536415100098,0.3494529724121094,15.520509719848633,4.9146504402160645,0.0,18.58238983154297,17.30042266845703,13.442048072814941,0.0,49.23826599121094,0.0,0.0,9.673990249633789,6.277915954589844,0.0,8.199403762817383,0.0,25.862714767456055,0.0,12.025421142578125,15.725175857543945,14.08031940460205,0.0,0.0,4.963353157043457,0.0,0.0,0.0,0.0,0.0,20.07708740234375,0.0,1.0872776508331299,26.17540740966797,1.6830153465270996,2.3261165618896484,6.00593376159668,8.798181533813477,0.0,0.0,26.668235778808594,0.0,5.911505699157715,4.937479019165039,0.0,0.0,0.0,0.0,0.0,70.52984619140625,0.0,0.0,0.0,0.0,0.0,8.817176818847656,9.477582931518555,14.630141258239746,18.776872634887695
01,0.0,0.0,28.286117553710938,37.828651428222656,0.0,0.0,31.50634765625,0.0,0.0,0.0,3.6601929664611816,0.0,24.123300552368164,0.0,0.9571075439453125,0.0,0.0,0.0,18.38837242126465,0.0,0.0,0.0,0.0,36.69037628173828,0.0,15.874024391174316,0.0,0.0,0.0,0.0,6.231574535369873,40.884552001953125,15.96410846710205,16.748029708862305,32.22705078125,0.0,20.7802734375,0.0,9.262741088867188,51.61567687988281,0.0,12.158747673034668,7.860184669494629,0.0,18.384559631347656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.839853286743164,0.0,0.0,14.558128356933594,0.0,0.0,30.88820457458496,39.27817153930664,16.844247817993164,4.044869422912598,37.474647521972656,0.0,0.0,19.756549835205078,13.40221118927002,8.570737838745117,0.0,0.0,0.0,30.01922607421875,18.415510177612305,0.0,29.90243148803711,0.0,0.0,27.158008575439453,10.502790451049805,0.0,0.0,54.72867965698242,64.06194305419922,24.558853149414062,0.0,31.17748260498047,6.785749435424805,0.0,15.31274700164795,0.0,9.013818740844727,30.578298568725586,6.715365409851074,33.71855545043945,21.08993911743164,0.0,40.361106872558594,2.327725648880005,7.713898658752441,51.867530822753906,10.130351066589355,2.010873794555664,19.468807220458984,4.408109664916992,0.0,23.623844146728516,27.335025787353516,19.537126541137695,0.0,53.43000793457031,0.0,0.0,15.506685256958008,1.8620672225952148,0.0,9.90113353729248,0.0,25.70880889892578,0.0,2.6577587127685547,8.555471420288086,27.471786499023438,0.0,0.0,16.839183807373047,0.0,0.0,0.0,0.0,0.0,23.966018676757812,0.0,0.0,32.114341735839844,0.0,0.6753048896789551,0.0,4.394842624664307,0.0,0.0,34.27496337890625,0.0,3.283553123474121,0.0,0.0,0.0,0.0,0.0,0.0,93.20970153808594,0.0,0.0,0.0,0.0,5.962839603424072,14.845349311828613,9.769314765930176,19.50877571105957,23.024538040161133
