pixel0,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,pixel64,pixel65,pixel66,pixel67,pixel68,pixel69,pixel70,pixel71,pixel72,pixel73,pixel74,pixel75,pixel76,pixel77,pixel78,pixel79,pixel80,pixel81,pixel82,pixel83,pixel84,pixel85,pixel86,pixel87,pixel88,pixel89,pixel90,pixel91,pixel92,pixel93,pixel94,pixel95,pixel96,pixel97,pixel98,pixel99,pixel100,pixel101,pixel102,pixel103,pixel104,pixel105,pixel106,pixel107,pixel108,pixel109,pixel110,pixel111,pixel112,pixel113,pixel114,pixel115,pixel116,pixel117,pixel118,pixel119,pixel120,pixel121,pixel122,pixel123,pixel124,pixel125,pixel126,pixel127
0.04210260510444641,0.2753211557865143,-0.3428415060043335,1.1288849115371704,0.6814024448394775,0.29696890711784363,-0.5185258388519287,1.0886688232421875,-1.9058035612106323,-1.1998932361602783,1.4953033924102783,2.0137908458709717,0.0044631995260715485,-0.6469071507453918,0.05994340777397156,0.13895054161548615,0.1327591836452484,-0.43460050225257874,-0.6664801836013794,0.5908527374267578,1.9273430109024048,0.9118032455444336,-0.4349270462989807,0.13253867626190186,-0.032442186027765274,0.9828092455863953,0.915081799030304,-0.26720431447029114,0.6671520471572876,0.9547072052955627,-0.16719742119312286,0.260088175535202,-0.278744637966156,-1.292546272277832,0.6660768389701843,-0.7607117891311646,-0.2918615937232971,1.3286751508712769,-0.11215293407440186,0.24016141891479492,1.5928436517715454,0.23384636640548706,-0.5872698426246643,0.9205037951469421,-0.574993371963501,-0.8174554705619812,-1.2624090909957886,-0.2632526159286499,-0.04052010178565979,-0.41173315048217773,0.2649843692779541,-0.13043856620788574,-0.7672666311264038,0.3398568332195282,1.3323135375976562,-0.09665097296237946,-0.31522876024246216,-0.03956196457147598,0.04021627455949783,-1.178162932395935,0.6058276891708374,-0.41247719526290894,-0.47880804538726807,-1.1583161354064941,-0.6219868659973145,-0.6396909952163696,0.3012474775314331,0.23224499821662903,0.3244361877441406,-0.3358790874481201,0.47935950756073,0.7092838287353516,-1.358063817024231,-0.8640415072441101,0.20121902227401733,-0.134148508310318,-0.05888105928897858,0.07434885948896408,-0.39958178997039795,-1.7052448987960815,0.43691524863243103,0.23436029255390167,0.36532148718833923,-0.5029298663139343,0.454775869846344,0.05867255479097366,-1.0608817338943481,0.28490930795669556,-0.5098747611045837,1.6044998168945312,-1.1049799919128418,-0.3930477499961853,2.15456485748291,0.8720384240150452,-1.5685622692108154,0.4297553300857544,-0.7915258407592773,0.2751028537750244,-0.7222486138343811,1.1159706115722656,0.1914118081331253,0.9563630819320679,0.09283298254013062,-0.10517008602619171,-1.410569190979004,-0.5144090056419373,-0.093608058989048,-0.5916191339492798,-0.5628458261489868,0.5836715698242188,0.5008837580680847,0.8303189277648926,-1.8045027256011963,1.1473393440246582,-0.2689090371131897,0.7197052836418152,-0.756492018699646,-0.9497572183609009,-1.2367024421691895,2.4883334636688232,1.6259185075759888,0.7805079817771912,0.13063611090183258,0.9812042713165283,-2.5211119651794434,-0.13460132479667664,-1.2936785221099854,-0.4887283742427826
-0.13517475128173828,-0.782872200012207,0.5556677579879761,0.705032229423523,0.8923299312591553,-0.46087929606437683,-0.10733122378587723,0.6786861419677734,0.21255996823310852,0.1327267587184906,0.48235979676246643,0.5955808162689209,-0.21792027354240417,-0.223897784948349,-0.41025200486183167,-0.25661593675613403,0.4613264799118042,-0.3488670885562897,-0.13093194365501404,1.412707805633545,0.3994864225387573,0.951230525970459,0.004755005240440369,-0.0933925062417984,-0.2607220411300659,0.9909177422523499,0.22751076519489288,0.3252426087856293,-0.2925843894481659,0.34151357412338257,-0.8606182336807251,0.6304739117622375,1.0122612714767456,-0.9451683163642883,-0.47837114334106445,-1.270817518234253,-0.5159516334533691,1.0079493522644043,-0.3007117211818695,-0.5961107611656189,1.3401916027069092,-1.2596940994262695,-0.2930566668510437,-0.807783842086792,-0.7098752856254578,0.4954231381416321,-0.26139652729034424,-1.3906078338623047,-0.5727878212928772,-0.7272884845733643,0.19296793639659882,0.4329020380973816,-0.2585967779159546,-0.43288442492485046,1.220243215560913,0.09666018187999725,0.8111411929130554,-0.5042682886123657,0.010096445679664612,-0.6331979632377625,-0.5933147072792053,0.6882733106613159,-0.0636800229549408,0.049221962690353394,-0.16974474489688873,-0.5976088047027588,-0.3508334755897522,-1.0080877542495728,-0.1839376837015152,0.23883402347564697,-0.19275803864002228,0.0006977394223213196,-0.4220758378505707,0.5761401057243347,0.6975142955780029,-1.4072966575622559,0.2634027898311615,-1.0209981203079224,0.48877573013305664,-1.0580925941467285,0.5831630825996399,-1.5282775163650513,1.0104038715362549,-0.14116695523262024,0.538813591003418,0.7173466682434082,0.25763458013534546,-0.6695001125335693,-0.28120487928390503,1.4054769277572632,-0.3044944703578949,0.5258715152740479,1.3536347150802612,0.2266252040863037,0.5476491451263428,1.1169697046279907,0.05243801325559616,-0.7977111339569092,-1.2744652032852173,0.8701008558273315,0.16504089534282684,1.861837387084961,-0.2866743803024292,0.12431257963180542,0.34853097796440125,0.03066112846136093,-0.028831174597144127,0.014925383031368256,-0.32373112440109253,0.5839154720306396,1.417165994644165,-0.009422983974218369,-0.8502427935600281,-0.2053060084581375,-0.05706493556499481,0.12043774127960205,0.1567387878894806,-0.758992612361908,-0.16459597647190094,1.0899189710617065,0.4079144597053528,0.9354934692382812,-1.080005407333374,-0.1574993133544922,-1.238946557044983,-0.28471726179122925,0.8488988280296326,0.08780358731746674
-0.3494877219200134,-1.1196660995483398,0.5555673837661743,0.7387292385101318,1.0502818822860718,-0.10876833647489548,-0.19368284940719604,0.28185516595840454,-1.005865216255188,-0.5848023295402527,0.2484869807958603,0.1827838122844696,0.9310460090637207,-0.5825028419494629,1.1799402236938477,0.3129267692565918,0.46307212114334106,-2.346451759338379,-0.41211825609207153,0.2959892153739929,1.8338110446929932,1.1602656841278076,-0.4192095398902893,-0.4555029571056366,-0.25499215722084045,0.5969074964523315,0.22156816720962524,1.0505144596099854,-0.13767535984516144,1.1426522731781006,-0.13536962866783142,-0.03167837858200073,-0.5827009081840515,-0.6811748743057251,0.4339774250984192,0.3858843743801117,-0.9153413772583008,0.429590106010437,0.26075372099876404,-0.29264992475509644,1.3002952337265015,-0.022139020264148712,0.7452212572097778,0.2162320911884308,-0.23621201515197754,-0.2591005861759186,0.3540736436843872,0.13847629725933075,0.6183582544326782,-0.7557476758956909,0.8048340082168579,-0.6249023079872131,-0.5999302268028259,1.4576880931854248,1.3063170909881592,0.02450495958328247,0.3162694573402405,-0.04306754842400551,0.04556424170732498,-0.7897078990936279,0.727293074131012,0.01374123990535736,0.4895777106285095,0.0017047524452209473,-0.058923572301864624,-0.47921431064605713,0.22411897778511047,0.7044567465782166,-0.43162572383880615,-0.15152642130851746,-0.12676207721233368,-0.06434062123298645,-0.9091933965682983,0.3834071159362793,-0.11672168225049973,-0.831809937953949,-0.7912566661834717,-0.3412148356437683,-0.4647417962551117,0.3405153155326843,-0.04955767095088959,-0.01544405147433281,0.6028237342834473,0.3225973844528198,1.1712300777435303,0.21637213230133057,-0.034048713743686676,-0.09061543643474579,0.4905891418457031,2.1636178493499756,0.35691022872924805,0.016836091876029968,0.9038969874382019,-0.123080775141716,0.10899917781352997,0.4619790315628052,-0.7699267268180847,-0.14130890369415283,-0.4786849021911621,0.23674297332763672,0.4051611125469208,0.19973236322402954,-0.9278649687767029,0.2970254123210907,-1.6077028512954712,-0.48388350009918213,0.5780642032623291,-0.45127052068710327,-0.9335185289382935,1.0830482244491577,1.18025541305542,0.9956914186477661,-1.260092854499817,-0.6166856288909912,-0.24832969903945923,-0.08998656272888184,-1.1764469146728516,-1.218222975730896,-0.25402534008026123,0.4097079038619995,0.8062431812286377,1.650618076324463,-0.3986770510673523,0.22199313342571259,-0.47664007544517517,-0.2397952377796173,-0.5067880749702454,-0.3964485824108124
0.11238071322441101,0.31989842653274536,0.12563784420490265,1.1547324657440186,0.725848913192749,0.6143385171890259,0.008586056530475616,0.0709574744105339,-0.6551510691642761,0.49617382884025574,1.3118364810943604,0.35988563299179077,-0.3160207271575928,0.023227035999298096,0.15938204526901245,0.2091819792985916,-0.9571163058280945,-0.28301888704299927,-0.689680814743042,1.5144786834716797,1.779652714729309,-0.3822098672389984,-0.1252993643283844,-0.32861071825027466,0.9935243725776672,0.30649229884147644,0.22508427500724792,0.683750331401825,-0.023284509778022766,-0.44163644313812256,-0.19152680039405823,0.5087617635726929,0.0038966387510299683,-0.9994592666625977,0.035984061658382416,-0.01941705495119095,-0.8583067655563354,-0.20388537645339966,-0.8974815607070923,-0.9295863509178162,1.4691510200500488,-0.09712093323469162,-0.14017871022224426,-0.47460001707077026,-0.10704021900892258,0.3209567964076996,-0.16295447945594788,-0.5396812558174133,-0.8912379741668701,-0.6039626598358154,0.4408172369003296,0.24166487157344818,0.12669838964939117,-0.0015003159642219543,0.2775619924068451,1.192596673965454,-0.10465332120656967,-0.35249772667884827,-0.44297775626182556,-0.9953935742378235,-0.07587880641222,0.3922789692878723,0.755683958530426,-0.055855222046375275,-0.3331150412559509,0.2953280508518219,0.10255960375070572,0.09489474445581436,-0.3098738193511963,0.24167680740356445,0.551530122756958,0.4465576112270355,-0.04754148796200752,-0.2305971384048462,0.08416250348091125,-0.702033281326294,1.1941584348678589,0.6215977072715759,-0.40671271085739136,-0.3840436339378357,-0.03456930071115494,-0.046477556228637695,0.6507527828216553,-0.5283553600311279,0.5765522718429565,0.3629472255706787,-0.3700416684150696,-0.466309517621994,-0.35562682151794434,1.2342294454574585,-0.04944254457950592,0.07788640260696411,0.2089851349592209,0.688244640827179,-0.42024898529052734,1.4163568019866943,-0.7108100056648254,-0.4096228778362274,-0.39288198947906494,0.07724251598119736,0.1521020084619522,0.13578373193740845,-0.631533145904541,-0.16229893267154694,-1.1613808870315552,0.047388456761837006,-0.221783846616745,-0.6420082449913025,-1.2692381143569946,0.0615951269865036,0.9666266441345215,0.06783013045787811,-0.09324687719345093,-0.7349941730499268,-0.17305663228034973,-0.4881547689437866,0.46766576170921326,-0.8617545962333679,-0.1945551484823227,1.3086540699005127,0.8886393308639526,0.940410852432251,-1.0499002933502197,-0.09458296000957489,-0.04604315757751465,0.3190980851650238,0.8800382614135742,-0.8634515404701233
0.2028670608997345,0.43372902274131775,0.4147531986236572,0.16955213248729706,0.5663718581199646,0.32835668325424194,-0.18522468209266663,-0.3688508868217468,-1.1213557720184326,0.4927215874195099,0.9028538465499878,0.14897137880325317,-0.6069680452346802,-0.28429144620895386,0.36091819405555725,0.1247209906578064,-0.701561450958252,-0.14367705583572388,0.30028146505355835,0.13519418239593506,1.0209797620773315,0.23240558803081512,-0.8935716152191162,0.152187317609787,-0.7669707536697388,1.0911182165145874,0.9386041760444641,0.3304036259651184,0.5086775422096252,0.4278220534324646,0.7278467416763306,0.5209542512893677,-0.41643285751342773,-0.44393599033355713,0.017701543867588043,-0.15530307590961456,-0.4824012517929077,0.7876639366149902,-0.41645583510398865,-0.23736783862113953,1.3133466243743896,-0.7531663179397583,0.24438512325286865,-1.1090108156204224,0.1199977770447731,0.48537272214889526,-0.3613829016685486,-0.46929672360420227,-0.3295791447162628,-1.2316479682922363,-0.04696865379810333,-0.7464971542358398,0.03665804862976074,0.401199609041214,1.1105016469955444,0.9888497591018677,-0.17377154529094696,0.34290561079978943,-0.169086292386055,-0.7284901142120361,0.16074196994304657,0.11199671775102615,0.8876168131828308,-0.21766838431358337,-0.2615630030632019,-0.29065045714378357,0.14971011877059937,0.4897860884666443,0.447823166847229,0.6747665405273438,0.17943540215492249,0.21365225315093994,-0.45465126633644104,0.6121091246604919,0.46386104822158813,-0.43037348985671997,0.4127681255340576,-0.09784941375255585,-0.2664054334163666,-0.3164297938346863,0.1804417371749878,-0.5333734154701233,-0.40554916858673096,0.2977238893508911,0.128250852227211,1.6288084983825684,-0.8317288756370544,-0.2554241120815277,-0.1803354024887085,1.0548008680343628,-0.5906341075897217,0.2631492614746094,0.47075024247169495,0.7742527723312378,0.37409642338752747,1.2858295440673828,-0.6032705903053284,0.09998022019863129,-0.2343163788318634,0.940689742565155,0.1606811285018921,-0.4286591708660126,0.4941604733467102,-0.5358654260635376,-0.29618996381759644,0.15479257702827454,-0.6528140306472778,0.5409581661224365,0.2737988233566284,0.3464409112930298,0.11204999685287476,1.6169897317886353,-0.34729906916618347,-0.28416872024536133,-0.7096803188323975,0.10397647321224213,0.30499231815338135,-0.11829154193401337,0.3468985855579376,0.7534171342849731,1.0289314985275269,2.2556042671203613,-0.952246904373169,-0.05285879969596863,-0.16900023818016052,0.5566427707672119,0.27374255657196045,-0.3621434271335602
0.6524543762207031,-0.17509207129478455,0.6533535718917847,1.0460041761398315,1.1790850162506104,0.2971615493297577,-0.8079873919487,0.056989192962646484,-1.3396329879760742,0.03883347660303116,0.8026313781738281,0.20013880729675293,0.12315614521503448,-0.7427822351455688,2.146484851837158,-0.40686535835266113,-1.3308122158050537,-1.419874668121338,-1.1959871053695679,0.6318594217300415,2.195234775543213,-0.5596504211425781,0.05839502066373825,-0.3764955699443817,-0.3008963465690613,0.12515795230865479,0.5410175919532776,0.3893529772758484,0.9924423098564148,-0.416490375995636,0.5824360847473145,0.701158881187439,-0.7573814988136292,-1.1965701580047607,-0.4982512891292572,0.9793885350227356,-0.9413676261901855,-0.12724125385284424,0.7631851434707642,-0.34042128920555115,1.6706349849700928,0.418916791677475,-0.7116758823394775,0.25067803263664246,0.19520562887191772,-0.19373154640197754,-0.14809805154800415,-1.333937168121338,0.3516210913658142,-0.5722466707229614,0.5853540301322937,0.44941872358322144,-1.0958764553070068,1.5623379945755005,0.6603079438209534,-0.050720829516649246,-0.010696262121200562,0.05492169409990311,-0.47275418043136597,-0.129330113530159,1.4408658742904663,-0.0020066648721694946,-0.013941958546638489,0.12675736844539642,-0.5968789458274841,0.9666547775268555,-0.24054774641990662,1.6506701707839966,-0.1655062884092331,1.429543375968933,0.2531592547893524,0.7731287479400635,0.4569019079208374,0.5534956455230713,0.08234842866659164,-0.6593906879425049,0.24804124236106873,-0.3945055603981018,-0.9872134327888489,0.37322676181793213,-1.043135166168213,-0.32672250270843506,0.6992839574813843,-0.8891423940658569,1.3004045486450195,1.2339015007019043,-0.6339777708053589,-0.0929633229970932,2.038670539855957,2.1750192642211914,-0.4033551812171936,0.3226136565208435,-0.10393576323986053,0.7915015816688538,0.38041600584983826,0.5146856307983398,-0.21069106459617615,0.5111243724822998,-0.25303223729133606,0.9488126635551453,0.9420778751373291,-0.5677334070205688,-0.4509681761264801,-0.6339675188064575,-1.287388563156128,1.1142864227294922,0.3847458064556122,0.5431827902793884,0.3817555606365204,0.5525527000427246,1.1962532997131348,0.2064008116722107,-0.22967664897441864,-0.9645169973373413,-0.6451137065887451,-1.033097267150879,-0.925463080406189,-0.8070299029350281,-0.3099821209907532,1.687796711921692,-0.06612797826528549,1.644863247871399,-1.321465015411377,-0.8939584493637085,0.08876828849315643,0.4371527433395386,0.398681640625,-0.5790216326713562
-0.5858820080757141,0.5408208966255188,-0.8318651914596558,0.05613013729453087,-0.37451139092445374,0.44596409797668457,-0.6120853424072266,0.5204580426216125,-0.21269117295742035,-0.3168714940547943,0.6355026960372925,0.2806648910045624,-0.6528318524360657,-0.09412310272455215,0.4430798590183258,0.12691670656204224,-0.809607982635498,0.4799894690513611,-0.49846017360687256,0.3329998552799225,0.610662579536438,-0.13436555862426758,0.09241802990436554,-0.18828365206718445,-0.39980700612068176,-0.10192476958036423,-0.6119686961174011,0.27805501222610474,-0.6280711889266968,-0.8614859580993652,-0.2632298171520233,0.29732316732406616,-0.2049098163843155,-0.38759320974349976,0.17752155661582947,-0.5765409469604492,0.672118067741394,0.8139601945877075,-0.2430919110774994,-1.1228970289230347,0.7750390768051147,-1.3200726509094238,-0.1910807192325592,-0.2276214063167572,0.1420908272266388,0.34384074807167053,-0.7083097696304321,-0.49537941813468933,-0.7476144433021545,-0.8492609262466431,-0.17265725135803223,-0.2962383031845093,-0.0719175860285759,-0.10935808718204498,0.3051372170448303,-0.4579543471336365,-0.1170843094587326,0.6065201163291931,0.058155469596385956,-0.2422059327363968,1.0579321384429932,-0.2556529641151428,0.06762173771858215,0.16166472434997559,-0.9937716126441956,-0.24462701380252838,0.09982075542211533,0.0429256372153759,0.24476005136966705,-0.6643534302711487,-0.7366329431533813,-0.4298733174800873,-0.367382287979126,-0.37937644124031067,0.31647005677223206,-0.6290885210037231,0.7024545073509216,0.40997833013534546,0.05925588309764862,-0.9103454351425171,-0.28234317898750305,-0.777400016784668,0.3971097767353058,0.715646505355835,0.15864884853363037,0.15900088846683502,-0.05082634836435318,0.09382184594869614,0.6522257328033447,0.20135633647441864,-0.15214914083480835,0.783007025718689,-0.3692958354949951,-0.22483254969120026,0.31639400124549866,0.9574110507965088,-0.32343053817749023,-0.14283323287963867,0.18205176293849945,0.13000130653381348,-0.4455054998397827,0.860826849937439,-0.7040273547172546,0.10901212692260742,-0.1281460076570511,-0.05754370242357254,0.20077481865882874,0.027667809277772903,-0.29991528391838074,0.4079979360103607,1.3766555786132812,-0.7992118000984192,0.2949832081794739,0.5796446800231934,0.8785429000854492,0.7657490372657776,0.026968926191329956,-0.09563231468200684,0.7220113277435303,0.5051882863044739,-0.5574809312820435,0.8931671380996704,-0.025645561516284943,0.04930931329727173,-0.46586874127388,-0.5807782411575317,0.0040200576186180115,0.2264951914548874
-0.6774834394454956,-0.8881641626358032,0.05258271098136902,0.4507144093513489,-0.4245186746120453,-0.3738383650779724,-1.4137239456176758,-0.4723891019821167,-0.5043956637382507,0.06199951469898224,0.8495383262634277,1.469351053237915,-0.5298818349838257,0.1034674271941185,0.9686821103096008,0.13324342668056488,-1.0368196964263916,-0.18621036410331726,-0.6667188405990601,0.32905295491218567,0.6263136863708496,-0.45952948927879333,-0.5728346705436707,-0.774784505367279,-0.2918408215045929,0.025886714458465576,-0.1537380963563919,0.04548010602593422,-0.6446874141693115,-0.6978392004966736,-0.62601637840271,-0.12591490149497986,0.4227869510650635,0.007668212056159973,-0.19122490286827087,-0.8954282402992249,-0.2132275551557541,0.8309603929519653,-0.30796393752098083,-1.2643485069274902,0.8267158269882202,-0.9917335510253906,-0.004261523485183716,-0.1382983922958374,-0.4720326364040375,0.5225419998168945,-1.3570541143417358,-0.40680989623069763,-0.28390368819236755,-1.1502267122268677,-0.34785914421081543,-0.4557570219039917,0.14718864858150482,0.6452558636665344,0.5098389983177185,-0.7913767695426941,-0.5369526743888855,0.161169171333313,0.4712778329849243,-0.583263099193573,0.5130863785743713,0.011526510119438171,-0.10789629817008972,-0.2616080641746521,-0.8253089785575867,-0.22071534395217896,-0.2054872214794159,0.40112245082855225,0.40468376874923706,-0.6409553289413452,-0.6781740188598633,0.17634174227714539,0.07865041494369507,-0.03414083272218704,-0.5355983972549438,-0.8697583675384521,0.9558941125869751,-0.025209695100784302,0.5081113576889038,-0.8065996170043945,0.16832953691482544,-1.3169958591461182,0.41578057408332825,0.08036498725414276,0.15144728124141693,0.9891663789749146,-0.06105269491672516,0.12117830663919449,0.1725306361913681,0.06999163329601288,0.1509450078010559,0.9038128852844238,0.39499014616012573,-0.33564460277557373,0.39754149317741394,1.9040939807891846,0.24553853273391724,0.09085134416818619,0.19707940518856049,0.9624354243278503,-0.1908337026834488,0.8561199903488159,-0.3391547203063965,0.144484281539917,-0.5315419435501099,-0.004492610692977905,-0.009802620857954025,0.5728602409362793,-0.7512801885604858,0.4727475941181183,0.8542097210884094,-0.5031349062919617,0.178085058927536,0.44051364064216614,1.0937974452972412,0.6614392995834351,0.11847683042287827,-0.9902051091194153,0.38396400213241577,1.2526047229766846,-0.4328289031982422,0.806922435760498,-0.46136707067489624,-0.5112936496734619,-0.46440520882606506,-0.8734382390975952,0.34352928400039673,0.049462996423244476
-0.55243319272995,-0.2032262533903122,-0.41418546438217163,0.5256964564323425,0.6568604707717896,0.888473629951477,-1.1509976387023926,-1.1157031059265137,-1.05254328250885,0.12430033087730408,1.1089452505111694,0.6972997188568115,-0.8172522187232971,0.1525455117225647,0.05173814296722412,-0.6445804834365845,-1.0119054317474365,0.07810142636299133,-0.020943939685821533,0.9172705411911011,0.966057300567627,-0.9066510200500488,-0.007702820003032684,-0.9389489889144897,-0.4451543986797333,0.12819579243659973,0.4047801196575165,0.14422744512557983,0.12218023091554642,-0.41092634201049805,-0.20025645196437836,0.8681526184082031,-0.34637632966041565,-0.4165073037147522,-1.2813315391540527,-0.6751763820648193,-0.2296050637960434,0.4915195405483246,0.22669339179992676,-0.9896498322486877,0.7594499588012695,-0.5915743112564087,-0.052255719900131226,-0.40604376792907715,-0.14426559209823608,-0.2669834494590759,-1.0206775665283203,-0.5374818444252014,-1.065216064453125,-1.0397042036056519,-0.3848770260810852,-0.4157102108001709,-0.015083115547895432,0.7836580872535706,1.1778937578201294,-0.05941329523921013,0.226141557097435,-0.02536698989570141,-0.07882103323936462,-0.15884552896022797,1.215883731842041,0.5679840445518494,-0.9497458338737488,-0.6897514462471008,-0.15173593163490295,0.24040746688842773,0.30522385239601135,0.2216218113899231,0.971344530582428,0.01883801817893982,-0.9849579930305481,0.1881704330444336,0.021029088646173477,-0.22010132670402527,-0.2782931327819824,-0.7435269951820374,0.35827165842056274,-0.02094566822052002,0.30636367201805115,-0.10988365113735199,0.6794173717498779,-0.9458117485046387,0.6398619413375854,0.12155172228813171,0.26321256160736084,0.7469538450241089,0.2262735813856125,-0.3021678328514099,-0.0002597719430923462,0.9734765291213989,-0.12369845062494278,0.8333165049552917,0.8707054257392883,0.3602016568183899,0.579627513885498,1.8418045043945312,0.2227901965379715,0.6297308802604675,-0.19379708170890808,0.7214004993438721,-0.8040182590484619,0.8635330200195312,-0.701774001121521,0.09824571013450623,-0.24280178546905518,-0.2553789019584656,-0.5105183124542236,0.025166843086481094,-0.33341941237449646,-0.30759894847869873,1.363506555557251,-0.26073551177978516,-0.4163050651550293,0.33011382818222046,0.3267614245414734,0.583411693572998,-0.5622572302818298,-0.8789269328117371,0.17873862385749817,1.5271769762039185,0.011632084846496582,0.9019348621368408,-0.4352869391441345,-0.78431236743927,-0.5913571119308472,-0.7743626236915588,-0.2328021377325058,0.4530249238014221
-0.7209270596504211,-0.3812130391597748,0.061411261558532715,0.4233253598213196,0.2962745130062103,-0.47239992022514343,-0.3593740463256836,-0.9687716364860535,-1.849465250968933,-0.0021680444478988647,0.015160247683525085,1.2942707538604736,0.4558488726615906,-0.41090530157089233,1.1229586601257324,0.06925849616527557,0.2043917179107666,-1.1849310398101807,0.3194889426231384,-0.28159117698669434,0.4166141450405121,-0.40558353066444397,-0.15935254096984863,-0.6342748403549194,-1.1076818704605103,-0.6280860900878906,1.2353746891021729,1.0102694034576416,-0.6940146684646606,0.06354230642318726,0.24824747443199158,0.3059454560279846,0.19703145325183868,0.050680920481681824,0.1917916238307953,-0.6600542664527893,-0.45290639996528625,0.33233213424682617,-0.35842880606651306,0.09907253086566925,0.7745541334152222,-0.1499447524547577,-0.09850896894931793,-0.8199719190597534,-0.054723791778087616,-0.43339988589286804,-0.8146345019340515,-0.6687041521072388,-0.03013000637292862,-1.2443839311599731,-0.38290685415267944,0.6152818202972412,0.175409734249115,0.4704262912273407,0.9632132053375244,0.10201394557952881,-0.18735326826572418,0.2759562134742737,-0.6384771466255188,0.2384757250547409,1.0152395963668823,1.0314923524856567,0.646897554397583,0.053964756429195404,-0.16645248234272003,-0.5555129051208496,-0.7190457582473755,-0.19103309512138367,0.30326563119888306,0.23772230744361877,-0.2766668200492859,0.05433628708124161,0.9417780041694641,0.9016985297203064,-0.1330590546131134,-0.7202974557876587,0.2512701749801636,-0.3435659408569336,-0.5036951303482056,-0.2506878972053528,0.729721188545227,-0.22376586496829987,0.5289590358734131,0.6323134899139404,0.046808406710624695,1.392006754875183,-0.9571109414100647,-0.7107243537902832,1.5288095474243164,0.6008666157722473,0.01638365536928177,-0.1777285933494568,0.5525832176208496,0.1417333036661148,0.5724800825119019,0.8493042588233948,0.22595809400081635,0.7597823143005371,0.45378291606903076,0.42488428950309753,0.6880300045013428,-0.26684248447418213,-0.15058095753192902,-1.0819824934005737,-0.4279726445674896,0.3344404399394989,0.5745855569839478,0.529577910900116,-0.2534629702568054,0.6529048681259155,0.42488834261894226,-0.575044572353363,-1.1093543767929077,-0.3838063180446625,-0.08080989122390747,0.3457125425338745,-0.6987956166267395,-0.7935139536857605,0.17516283690929413,0.6401399374008179,0.013410955667495728,1.8268330097198486,-0.577663779258728,0.41048943996429443,0.09300892800092697,-0.7100865244865417,0.15543396770954132,-0.3279990255832672
